HH_ID	STATE	HR	DISTRICT	REGION_TYPE	STRATUM	PSU_ID	MONTH_SLOT	MONTH	RESPONSE_STATUS	REASON_FOR_NON_RESPONSE	FAMILY_SHIFTED	HH_WEIGHT_MS	HH_WEIGHT_FOR_COUNTRY_MS	HH_WEIGHT_FOR_STATE_MS	HH_NON_RESPONSE_MS	HH_NON_RESPONSE_FOR_COUNTRY_MS	HH_NON_RESPONSE_FOR_STATE_MS	AGE_GROUP	OCCUPATION_GROUP	EDUCATION_GROUP	GENDER_GROUP	SIZE_GROUP	TOTAL_INCOME	INCOME_OF_ALL_MEMBERS_FROM_ALL_SOURCES	INCOME_OF_ALL_MEMBERS_FROM_WAGES	INCOME_OF_ALL_MEMBERS_FROM_PENSION	INCOME_OF_ALL_MEMBERS_FROM_DIVIDEND	INCOME_OF_ALL_MEMBERS_FROM_INTEREST	INCOME_OF_ALL_MEMBERS_FROM_FD_PF_INSURANCE	INCOME_OF_HOUSEHOLD_FROM_ALL_SOURCES	INCOME_OF_HOUSEHOLD_FROM_RENT	INCOME_OF_HOUSEHOLD_FROM_SELF_PRODUCTION	INCOME_OF_HOUSEHOLD_FROM_PRIVATE_TRANSFERS	INCOME_OF_HOUSEHOLD_FROM_GOVERNMENT_TRANSFERS	INCOME_OF_HOUSEHOLD_FROM_IN_KIND_TRANSFERS_FROM_GOVERNMENT	INCOME_OF_HOUSEHOLD_FROM_IN_KIND_TRANSFERS_FROM_NGO	INCOME_OF_HOUSEHOLD_FROM_BUSINESS_PROFIT	INCOME_OF_HOUSEHOLD_FROM_SALE_OF_ASSET	INCOME_OF_HOUSEHOLD_FROM_GAMBLING
78121109	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11722	Nov 2021	Sep 2021	Non-Response	Refused	Data Not Available	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
70691745	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11722	Nov 2021	Sep 2021	Non-Response	Locked	Data Not Available	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
82816895	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11722	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Others households of Grown-ups	Organised Farmers	Households of all literates	Male Majority	5 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68495930	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11722	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Other households of the Young	Organised Farmers	Households of all literates	Male Majority	5 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18413743	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11722	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Grown-up - dominant	Self-employed Entrepreneurs	Matriculates majority household	Male Majority	3 Members	15000	15000	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45682241	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11722	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Youngsters - dominant	Wage Labourers	All Matriculates household	Female Majority	5 Members	8000	8000	8000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62218696	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11722	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Balanced households with no Seniors	Organised Farmers	Households of all literates	Male Dominated	4 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46864612	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11722	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Balanced households with no Seniors	Self-employed Entrepreneurs	Households of all literates	Male Dominated	4 Members	16000	16000	16000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87353789	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11722	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Grown-up - dominant	Wage Labourers	Households of all literates	Female Dominated	4 Members	9000	8000	8000	0	0	0	0	1000	0	0	0	1000	0	0	0	0	0
61575931	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11722	Nov 2021	Sep 2021	Non-Response	Refused	Data Not Available	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
17310762	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11723	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Balanced households with no Seniors	Organised Farmers	Households of all literates	Male Dominated	4 Members	800	0	0	0	0	0	0	800	0	800	0	0	0	0	0	0	0
85887736	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11723	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Grown-up - dominant	Organised Farmers	Households of all literates	Female Majority	5 Members	1650	0	0	0	0	0	0	1650	0	650	0	1000	0	0	0	0	0
19552999	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11723	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Grown-up - dominant	Wage Labourers	Households of all literates	Male Majority	3 Members	16000	16000	16000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67926925	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11723	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Youngsters - dominant	White-collar Professional Employees	All Graduates household	Only Females	4 Members	28000	28000	28000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46260179	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11723	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Balanced households with no Seniors	Small/Marginal Farmers	Households of all literates	Balanced	4 Members	24650	24000	24000	0	0	0	0	650	0	650	0	0	0	0	0	0	0
54122026	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11723	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Balanced households with no Seniors	Industrial Workers	Matriculates majority household	Balanced	4 Members	23000	23000	23000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40567456	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11723	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Grown-up - dominant	Wage Labourers	Households of all literates	Female Majority	3 Members	17000	17000	17000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49197966	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11723	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Grown-up - dominant	Self-employed Entrepreneurs	Households of all literates	Male Majority	3 Members	16000	16000	16000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34342647	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11723	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Seniors - dominant	Agricultural Labourers	Households of all literates	Only Females	1 Member	7000	6000	6000	0	0	0	0	1000	0	0	0	1000	0	0	0	0	0
86587718	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11723	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Grown-up - dominant	Organised Farmers	Households of all literates	Male Majority	3 Members	500	0	0	0	0	0	0	500	0	500	0	0	0	0	0	0	0
71070494	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11723	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Grown-up - dominant	Self-employed Entrepreneurs	Households of all literates	Male Majority	3 Members	22640	22000	22000	0	0	0	0	640	0	640	0	0	0	0	0	0	0
53498520	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11723	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Grown-up - dominant	Self-employed Entrepreneurs	All Matriculates household	Male Majority	3 Members	22680	22000	22000	0	0	0	0	680	0	680	0	0	0	0	0	0	0
67513384	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11723	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Grown-up - dominant	Wage Labourers	Households of all literates	Male Majority	3 Members	16000	16000	16000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84073495	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11723	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Balanced households with no Seniors	White-collar Clerical Employees	Graduates majority household	Balanced	4 Members	32000	32000	32000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34528959	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11723	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Grown-up - dominant	Self-employed Entrepreneurs	Households of all literates	Balanced	2 Members	22000	22000	22000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32189178	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11723	Nov 2021	Sep 2021	Non-Response	Locked	Data Not Available	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
16807049	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11724	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Grown-up - dominant	Organised Farmers	Matriculates majority household	Male Majority	3 Members	600	0	0	0	0	0	0	600	0	600	0	0	0	0	0	0	0
18047636	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11724	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Grown-up - dominant	Wage Labourers	Matriculates minority household	Female Majority	5 Members	12000	12000	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83570121	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11724	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Grown-up - dominant	Organised Farmers	Households of all literates	Male Majority	3 Members	650	0	0	0	0	0	0	650	0	650	0	0	0	0	0	0	0
41994717	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11724	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Grown-up - dominant	Self-employed Entrepreneurs	All Matriculates household	Male Majority	3 Members	15000	15000	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67687400	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11724	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Other households of the Young	Agricultural Labourers	Households of all literates	Female Majority	7 Members	23600	23000	23000	0	0	0	0	600	0	0	0	600	0	0	0	0	0
18028537	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11724	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Grown-up - dominant	Agricultural Labourers	Matriculates minority household	Balanced	4 Members	18000	18000	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16801005	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11724	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Grown-up - dominant	Self-employed Entrepreneurs	Households of all literates	Male Majority	3 Members	21000	21000	21000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73159735	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11724	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Others households of Grown-ups	White-collar Professional Employees	Graduates minority household	Balanced	4 Members	40600	40000	40000	0	0	0	0	600	0	0	0	600	0	0	0	0	0
39451720	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11724	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Grown-up - dominant	Small/Marginal Farmers	Households of all literates	Male Majority	3 Members	30000	30000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19263844	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11724	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Balanced households with no Seniors	Self-employed Entrepreneurs	Households of all literates	Male Dominated	4 Members	24000	24000	24000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10916618	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11724	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Grown-up - dominant	Small/Marginal Farmers	Households of all literates	Male Majority	3 Members	25000	25000	25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71973904	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11724	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Balanced households with no Seniors	White-collar Professional Employees	Graduates majority household	Male Dominated	4 Members	32000	32000	32000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83929887	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11724	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Grown-up - dominant	Small/Marginal Farmers	Households of all literates	Male Majority	3 Members	25000	25000	25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42357864	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11724	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Grown-up - dominant	Self-employed Entrepreneurs	Households of all literates	Female Majority	3 Members	17000	17000	17000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32449932	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11724	Nov 2021	Sep 2021	Non-Response	Locked	Data Not Available	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
77302004	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11724	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Grown-up - dominant	Self-employed Entrepreneurs	All Matriculates household	Female Majority	3 Members	15000	15000	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77815931	Karnataka	HR 61	Davanagere	RURAL	HR 61_RURAL_R	PSU_ID_11755	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Balanced households with Seniors	Small/Marginal Farmers	Households of all literates	Male Dominated	4 Members	38000	38000	20000	18000	0	0	0	0	0	0	0	0	0	0	0	0	0
20121162	Karnataka	HR 61	Davanagere	RURAL	HR 61_RURAL_R	PSU_ID_11755	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Balanced households with no Seniors	Small/Marginal Farmers	Households of all literates	Female Dominated	4 Members	21000	21000	21000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97654814	Karnataka	HR 61	Davanagere	RURAL	HR 61_RURAL_R	PSU_ID_11755	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Grown-up - dominant	Agricultural Labourers	Households of all literates	Male Majority	3 Members	14000	14000	14000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55213087	Karnataka	HR 61	Davanagere	RURAL	HR 61_RURAL_R	PSU_ID_11755	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Balanced households with no Seniors	Small/Marginal Farmers	Households of all literates	Male Dominated	4 Members	21000	21000	21000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48453871	Karnataka	HR 61	Davanagere	RURAL	HR 61_RURAL_R	PSU_ID_11755	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Balanced households with no Seniors	Organised Farmers	Households of all literates	Male Dominated	4 Members	850	0	0	0	0	0	0	850	0	850	0	0	0	0	0	0	0
78220975	Karnataka	HR 61	Davanagere	RURAL	HR 61_RURAL_R	PSU_ID_11755	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Balanced households with no Seniors	Wage Labourers	Households of all literates	Balanced	2 Members	14600	14000	14000	0	0	0	0	600	0	0	0	600	0	0	0	0	0
13377492	Karnataka	HR 61	Davanagere	RURAL	HR 61_RURAL_R	PSU_ID_11755	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Grown-up - dominant	Self-employed Entrepreneurs	All Matriculates household	Balanced	2 Members	20000	20000	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12163385	Karnataka	HR 61	Davanagere	RURAL	HR 61_RURAL_R	PSU_ID_11755	Nov 2021	Sep 2021	Non-Response	Locked	Data Not Available	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
45294248	Karnataka	HR 61	Davanagere	RURAL	HR 61_RURAL_R	PSU_ID_11755	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Balanced households with no Seniors	Organised Farmers	Households of all literates	Male Dominated	4 Members	600	0	0	0	0	0	0	600	0	600	0	0	0	0	0	0	0
81842472	Karnataka	HR 61	Davanagere	RURAL	HR 61_RURAL_R	PSU_ID_11755	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Youngsters - dominant	Self-employed Entrepreneurs	Households of all literates	Male Majority	3 Members	15000	15000	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11605253	Karnataka	HR 61	Davanagere	RURAL	HR 61_RURAL_R	PSU_ID_11755	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Grown-up - dominant	Wage Labourers	Matriculates minority household	Female Dominated	4 Members	18600	18000	18000	0	0	0	0	600	0	0	0	600	0	0	0	0	0
87436942	Karnataka	HR 61	Davanagere	RURAL	HR 61_RURAL_R	PSU_ID_11755	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Grown-up - dominant	Organised Farmers	Households of all literates	Male Majority	3 Members	800	0	0	0	0	0	0	800	0	800	0	0	0	0	0	0	0
83672598	Karnataka	HR 61	Davanagere	RURAL	HR 61_RURAL_R	PSU_ID_11755	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Grown-up - dominant	Small/Marginal Farmers	Households of all literates	Balanced	2 Members	18650	18000	18000	0	0	0	0	650	0	650	0	0	0	0	0	0	0
13873724	Karnataka	HR 61	Davanagere	RURAL	HR 61_RURAL_R	PSU_ID_11755	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Grown-up - dominant	Organised Farmers	Households of all literates	Male Majority	6 Members	550	0	0	0	0	0	0	550	0	550	0	0	0	0	0	0	0
79147855	Karnataka	HR 61	Davanagere	RURAL	HR 61_RURAL_R	PSU_ID_11755	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Grown-up - dominant	Small/Marginal Farmers	Matriculates majority household	Female Dominated	4 Members	20600	20000	20000	0	0	0	0	600	0	0	0	600	0	0	0	0	0
78958759	Karnataka	HR 61	Davanagere	RURAL	HR 61_RURAL_R	PSU_ID_11755	Nov 2021	Sep 2021	Accepted	No Failure	N	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Grown-up - dominant	Self-employed Entrepreneurs	Matriculates majority household	Male Majority	3 Members	18000	18000	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36593973	Karnataka	HR 61	Davanagere	RURAL	HR 61_RURAL_R	PSU_ID_11756	Nov 2021	Sep 2021	Non-Response	Household not found	Data Not Available	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
74434041	Karnataka	HR 61	Davanagere	RURAL	HR 61_RURAL_R	PSU_ID_11756	Nov 2021	Sep 2021	Non-Response	Household not found	Data Not Available	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
17433297	Karnataka	HR 61	Davanagere	RURAL	HR 61_RURAL_R	PSU_ID_11756	Nov 2021	Sep 2021	Non-Response	Household not found	Data Not Available	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
81271849	Karnataka	HR 61	Davanagere	RURAL	HR 61_RURAL_R	PSU_ID_11756	Nov 2021	Sep 2021	Non-Response	Household not found	Data Not Available	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
16100744	Karnataka	HR 61	Davanagere	RURAL	HR 61_RURAL_R	PSU_ID_11756	Nov 2021	Sep 2021	Non-Response	Household not found	Data Not Available	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
18104726	Karnataka	HR 61	Davanagere	RURAL	HR 61_RURAL_R	PSU_ID_11756	Nov 2021	Sep 2021	Non-Response	Household not found	Data Not Available	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
51572207	Karnataka	HR 61	Davanagere	RURAL	HR 61_RURAL_R	PSU_ID_11756	Nov 2021	Sep 2021	Non-Response	Household not found	Data Not Available	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
17015694	Karnataka	HR 61	Davanagere	RURAL	HR 61_RURAL_R	PSU_ID_11756	Nov 2021	Sep 2021	Non-Response	Household not found	Data Not Available	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
35943137	Karnataka	HR 61	Davanagere	RURAL	HR 61_RURAL_R	PSU_ID_11756	Nov 2021	Sep 2021	Non-Response	Household not found	Data Not Available	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
53978566	Karnataka	HR 61	Davanagere	RURAL	HR 61_RURAL_R	PSU_ID_11756	Nov 2021	Sep 2021	Non-Response	Household not found	Data Not Available	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
73082608	Karnataka	HR 61	Davanagere	RURAL	HR 61_RURAL_R	PSU_ID_11756	Nov 2021	Sep 2021	Non-Response	Household not found	Data Not Available	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
54736920	Karnataka	HR 61	Davanagere	RURAL	HR 61_RURAL_R	PSU_ID_11756	Nov 2021	Sep 2021	Non-Response	Household not found	Data Not Available	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
