WAVE_NO	HH_ID	MEM_ID	STATE	HR	DISTRICT	REGION_TYPE	STRATUM	PSU_ID	MONTH_SLOT	RESPONSE_STATUS	REASON_FOR_NON_RESPONSE	FAMILY_SHIFTED	MEM_WEIGHT_W	MEM_WEIGHT_FOR_COUNTRY_W	MEM_WEIGHT_FOR_STATE_W	GE15_MEM_WEIGHT_W	GE15_MEM_WEIGHT_FOR_COUNTRY_W	GE15_MEM_WEIGHT_FOR_STATE_W	MEM_NON_RESPONSE_W	MEM_NON_RESPONSE_FOR_COUNTRY_W	MEM_NON_RESPONSE_FOR_STATE_W	GE15_MEM_NON_RESPONSE_W	GE15_MEM_NON_RESPONSE_FOR_COUNTRY_W	GE15_MEM_NON_RESPONSE_FOR_STATE_W	MEMBER_STATUS	REASON_FOR_EMIGRATION_IMMIGRATION	EMIGRATED_IMMIGRATED_FROM_TO_STATE	EMIGRATED_IMMIGRATED_FROM_TO_DISTRICT	EMIGRATED_IMMIGRATED_FROM_TO_REGION_TYPE	WILL_EMIGRATE	WILL_EMIGRATE_REASON	TIME_TO_EMIGRATE	WILL_EMIGRATE_STATE	WILL_EMIGRATE_DISTRICT	WILL_EMIGRATE_REGION_TYPE	GENDER	AGE_YRS	AGE_MTHS	RELATION_WITH_HOH	MARITAL_STATUS	STATE_OF_ORIGIN	RELIGION	CASTE	CASTE_CATEGORY	LITERACY	EDUCATION	DISCIPLINE	HAS_DIPLOMA	DISCIPLINE_OF_DIPLOMA	NATURE_OF_OCCUPATION	INDUSTRY_OF_OCCUPATION	OCCUPATION	EMPLOYMENT_STATUS	EMPLOYMENT_STATUS_SINCE_YRS	EMPLOYMENT_STATUS_SINCE_MTHS	EMPLOYMENT_STATUS_SINCE_DAYS	TYPE_OF_EMPLOYMENT	EMPLOYMENT_ARRANGEMENT	PLACE_OF_WORK	TIME_TO_START_WORKING	TIME_SPENT_ON_WORK_FOR_HH_AND_MEM	TIME_SPENT_ON_WORK_FOR_EMPLOYER	TIME_SPENT_ON_WORK_AS_UNPAID_TRAINEE	TIME_SPENT_ON_WORK_AS_UNPAID_VOLUNTEER	TIME_SPENT_ON_TRAVEL	TIME_SPENT_ON_LEARNING	TIME_SPENT_ON_RELIGIOUS_ACTIVITIES	TIME_SPENT_ON_OUTDOOR_SPORTS	TIME_SPENT_ON_HANGING_OUT_OR_WITH_FRIENDS	TIME_SPENT_ON_INDOOR_ENTERTAINMENT	TIME_SPENT_ON_OTHER_ACTIVITIES_FOR_SELF	IS_HEALTHY	IS_ON_REGULAR_MEDICATION	IS_HOSPITALISED	HAS_BANK_AC	HAS_CREDITCARD	HAS_KISAN_CREDITCARD	HAS_DEMAT_AC	HAS_PF_AC	HAS_LIC	HAS_HEALTH_INSURANCE	HAS_MOBILE
27	15406947	2	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Sep 2022	Non-Response	Could not be executed	Data Not Available	4441.662449	4441.662449	4441.662449	4393.192392	4393.192392	4393.192392	5.627002	5.627002	5.627002	5.502604	5.502604	5.502604	Member of the household	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	55	0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available
27	15406947	3	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Sep 2022	Non-Response	Could not be executed	Data Not Available	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Emigrated	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available
27	15406947	4	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Sep 2022	Non-Response	Could not be executed	Data Not Available	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Emigrated	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available
27	15406947	5	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Sep 2022	Non-Response	Could not be executed	Data Not Available	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Emigrated	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available
27	15406947	6	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Sep 2022	Non-Response	Could not be executed	Data Not Available	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Emigrated	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available
27	73601371	1	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Sep 2022	Non-Response	Could not be executed	Data Not Available	4441.662449	4441.662449	4441.662449	4393.192392	4393.192392	4393.192392	5.627002	5.627002	5.627002	5.502604	5.502604	5.502604	Member of the household	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	40	0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available
27	73601371	2	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Sep 2022	Non-Response	Could not be executed	Data Not Available	4441.662449	4441.662449	4441.662449	4393.192392	4393.192392	4393.192392	5.627002	5.627002	5.627002	5.502604	5.502604	5.502604	Member of the household	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	38	0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available
27	73601371	3	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Sep 2022	Non-Response	Could not be executed	Data Not Available	4441.662449	4441.662449	4441.662449	4393.192392	4393.192392	4393.192392	5.627002	5.627002	5.627002	5.502604	5.502604	5.502604	Member of the household	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	16	0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available
27	73601371	4	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Sep 2022	Non-Response	Could not be executed	Data Not Available	4441.662449	4441.662449	4441.662449	4393.192392	4393.192392	4393.192392	5.627002	5.627002	5.627002	5.502604	5.502604	5.502604	Member of the household	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	15	0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available
27	18673149	1	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Sep 2022	Non-Response	Could not be executed	Data Not Available	4441.662449	4441.662449	4441.662449	4393.192392	4393.192392	4393.192392	5.627002	5.627002	5.627002	5.502604	5.502604	5.502604	Member of the household	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	28	0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available
27	18673149	2	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Sep 2022	Non-Response	Could not be executed	Data Not Available	4441.662449	4441.662449	4441.662449	4393.192392	4393.192392	4393.192392	5.627002	5.627002	5.627002	5.502604	5.502604	5.502604	Member of the household	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	26	0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available
27	18673149	4	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Sep 2022	Non-Response	Could not be executed	Data Not Available	4441.662449	4441.662449	4441.662449	0.0	0.0	0.0	5.627002	5.627002	5.627002	0.0	0.0	0.0	Member of the household	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	4	0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available
27	18673149	5	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Sep 2022	Non-Response	Could not be executed	Data Not Available	4441.662449	4441.662449	4441.662449	0.0	0.0	0.0	5.627002	5.627002	5.627002	0.0	0.0	0.0	Member of the household	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	4	0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available
27	60248833	1	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Sep 2022	Non-Response	Could not be executed	Data Not Available	4441.662449	4441.662449	4441.662449	4393.192392	4393.192392	4393.192392	5.627002	5.627002	5.627002	5.502604	5.502604	5.502604	Member of the household	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	48	0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available
27	60248833	2	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Sep 2022	Non-Response	Could not be executed	Data Not Available	4441.662449	4441.662449	4441.662449	4393.192392	4393.192392	4393.192392	5.627002	5.627002	5.627002	5.502604	5.502604	5.502604	Member of the household	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	42	0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available
27	60248833	3	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Sep 2022	Non-Response	Could not be executed	Data Not Available	4441.662449	4441.662449	4441.662449	4393.192392	4393.192392	4393.192392	5.627002	5.627002	5.627002	5.502604	5.502604	5.502604	Member of the household	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	22	0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available
27	60248833	4	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Sep 2022	Non-Response	Could not be executed	Data Not Available	4441.662449	4441.662449	4441.662449	4393.192392	4393.192392	4393.192392	5.627002	5.627002	5.627002	5.502604	5.502604	5.502604	Member of the household	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	20	0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available
